,Items
1,soda,root vegetables,semi-finished bread
4685,whole milk,coffee,whole milk
4686,photo/film,whole milk
4687,pork,yogurt
4688,rolls/buns,domestic eggs,rolls/buns
4689,grapes,whipped/sour cream
4690,whole milk,domestic eggs
4691,whole milk,newspapers
4692,whole milk,brown bread
4693,other vegetables,bottled water,mustard,whole milk,root vegetables,pet care
4694,whole milk,frozen vegetables
4695,tropical fruit,sugar
4696,bottled water,frozen vegetables
4697,dessert,mayonnaise
4698,soda,bottled water
4699,whole milk,pip fruit
4700,sausage,packaged fruit/vegetables
4701,napkins,other vegetables
4702,yogurt,canned beer
4703,root vegetables,hygiene articles
4704,beef,butter milk
4705,ice cream,whole milk
4706,pip fruit,whole milk,margarine
4707,whole milk,hamburger meat,roll products 
4708,bottled beer,other vegetables
4709,bottled beer,rolls/buns,herbs,UHT-milk
4710,canned beer,root vegetables
4711,sweet spreads,berries,whole milk,yogurt,pip fruit,root vegetables,root vegetables,specialty chocolate,softener
4712,onions,other vegetables
4713,whole milk,whole milk,sausage,newspapers,soda,flour,bottled water,liquor
4714,dishes,bottled water,spread cheese,sugar
4715,dish cleaner,shopping bags
4716,frankfurter,whipped/sour cream,citrus fruit,whole milk,dishes
4717,specialty bar,semi-finished bread
4718,specialty chocolate,pet care
4719,root vegetables,yogurt
4720,pastry,curd
4721,pip fruit,yogurt
4722,tropical fruit,napkins,whole milk
4723,pip fruit,waffles
4724,organic sausage,whipped/sour cream
4725,canned beer,specialty cheese
4726,packaged fruit/vegetables,canned beer
4727,pet care,spread cheese
4728,canned beer,butter,butter milk,citrus fruit
4729,hamburger meat,pastry,brown bread
4730,nuts/prunes,butter,brown bread
4731,sausage,salt
4732,grapes,butter,newspapers,pip fruit
4733,sausage,whole milk
4734,chicken,tropical fruit,whipped/sour cream
4735,chicken,spread cheese
4736,meat spreads,butter
4737,sausage,chocolate
4738,frankfurter,pickled vegetables,other vegetables
4739,specialty bar,soda
4740,root vegetables,cream cheese 
4741,cake bar,butter
4742,specialty cheese,bottled water
4743,rolls/buns,tropical fruit,salt,butter,whole milk,canned vegetables,domestic eggs
4744,canned beer,misc. beverages,liqueur
4745,bottled water,processed cheese
4746,canned beer,sliced cheese,cake bar
4747,sausage,butter
4748,whole milk,brown bread,domestic eggs
4749,tropical fruit,curd,brown bread
4750,coffee,soda,photo/film,domestic eggs
4751,pickled vegetables,hard cheese
4752,sausage,hamburger meat
4753,soda,shopping bags
4754,butter milk,ham,whole milk,chicken,domestic eggs,shopping bags,chewing gum,shopping bags,white bread
4755,chicken,whipped/sour cream
4756,rolls/buns,other vegetables
4757,root vegetables,pastry,candles
4758,pork,napkins
4759,rolls/buns,whole milk,soda
4760,rolls/buns,rolls/buns
4761,red/blush wine,salty snack
4762,potato products,waffles,newspapers
4763,other vegetables,rolls/buns
4764,whole milk,yogurt,frozen vegetables
4765,onions,flour
4766,bottled water,berries
4767,liquor (appetizer),chocolate,soda
4768,whole milk,yogurt,pot plants,pastry,flower (seeds),pudding powder
4769,frankfurter,sausage,packaged fruit/vegetables,yogurt,bottled beer,shopping bags
4770,sausage,soda
4771,soda,pork
4772,other vegetables,bottled beer
4773,whipped/sour cream,other vegetables
4774,rolls/buns,bottled water,white bread,brown bread
4775,whole milk,pip fruit
4776,instant coffee,shopping bags
4777,soda,beef,other vegetables,soda,flour
4778,bottled water,root vegetables
4779,other vegetables,whole milk,candy
4780,semi-finished bread,liquor (appetizer)
4781,soda,rolls/buns
4782,rolls/buns,seasonal products,margarine
4783,berries,pet care
4784,bottled beer,whole milk
4785,ice cream,rolls/buns,butter milk
4786,salty snack,rolls/buns
4787,fruit/vegetable juice,newspapers
4788,white bread,butter
4789,berries,oil,cat food
4790,nuts/prunes,root vegetables,white wine,pastry
4791,pip fruit,berries,white wine,other vegetables
4792,chicken,salty snack,yogurt
4793,ice cream,fruit/vegetable juice
4794,ham,whole milk
4795,butter,shopping bags,newspapers
4796,tropical fruit,canned vegetables
4797,roll products ,soda,other vegetables
4798,other vegetables,brown bread
4799,hard cheese,shopping bags
4800,candy,other vegetables
4801,dessert,sliced cheese
4802,chicken,onions
4803,pork,pastry
4804,salty snack,specialty bar,brown bread,instant coffee
4805,shopping bags,other vegetables,newspapers,domestic eggs
4806,berries,ice cream
4807,canned beer,frozen potato products
4808,specialty bar,waffles
4809,rolls/buns,specialty chocolate
4810,dessert,other vegetables,whipped/sour cream
4811,whipped/sour cream,white bread
4812,tropical fruit,curd
4813,citrus fruit,soda
4814,whole milk,napkins,pastry,long life bakery product
4815,rolls/buns,cat food,beverages
4816,citrus fruit,coffee
4817,sausage,other vegetables,hard cheese
4818,pip fruit,mustard,whole milk
4819,coffee,UHT-milk
4820,root vegetables,rolls/buns
4821,curd,sausage
4822,meat,frozen potato products
4823,sweet spreads,white wine
4824,pip fruit,snack products
4825,sausage,brown bread
4826,syrup,whole milk
4827,butter,semi-finished bread
4828,photo/film,soda
4829,specialty cheese,beverages
4830,tropical fruit,bottled beer
4831,citrus fruit,waffles
4832,specialty chocolate,brown bread
4833,sausage,white bread,candles
4834,citrus fruit,beverages,pasta
4835,butter,margarine
4836,meat,butter,cleaner,misc. beverages
4837,soda,beverages
4838,canned beer,rolls/buns,other vegetables,brown bread,butter milk,whole milk
4839,yogurt,canned beer
4840,whole milk,yogurt,pastry
4841,condensed milk,rolls/buns
4842,hamburger meat,whole milk
4843,frankfurter,specialty chocolate,brown bread,herbs,rolls/buns
4844,canned beer,root vegetables,pudding powder,processed cheese
4845,berries,rolls/buns
4846,soda,bottled water,hygiene articles
4847,candles,soda
4848,hamburger meat,frozen vegetables
4849,fruit/vegetable juice,yogurt,rolls/buns,frozen vegetables
4850,pip fruit,frozen meals
4851,tropical fruit,soda
4852,tropical fruit,cake bar
4853,sausage,cake bar
4854,pork,chewing gum,canned fish
4855,packaged fruit/vegetables,sweet spreads
4856,whole milk,whole milk
4857,other vegetables,rolls/buns
4858,whole milk,whole milk,bottled water
4859,other vegetables,butter
4860,other vegetables,domestic eggs
4861,ice cream,citrus fruit
4862,citrus fruit,whole milk
4863,finished products,berries
4864,tropical fruit,root vegetables
4865,sausage,whole milk,jam,yogurt
4866,citrus fruit,rolls/buns
4867,male cosmetics,canned beer
4868,whole milk,berries
4869,cat food,domestic eggs
4870,whole milk,yogurt
4871,whole milk,sausage,spread cheese,hygiene articles
4872,whole milk,onions
4873,root vegetables,citrus fruit,other vegetables,pork,herbs
4874,berries,pork,waffles,herbs,yogurt,specialty cheese,fruit/vegetable juice,long life bakery product
4875,frankfurter,pork,pastry,canned vegetables
4876,pastry,syrup
4877,pork,cat food
4878,pastry,other vegetables,cake bar
4879,yogurt,pip fruit
4880,whole milk,cream cheese 
4881,sausage,domestic eggs
4882,pork,herbs
4883,frozen potato products,pastry
4884,soda,root vegetables,rolls/buns
4885,UHT-milk,coffee,yogurt
4886,frozen meals,yogurt,rolls/buns
4887,fruit/vegetable juice,herbs
4888,root vegetables,mustard
4889,chocolate,white wine,newspapers
4890,whole milk,yogurt
4891,soda,candy
4892,other vegetables,frozen vegetables,whole milk
4893,citrus fruit,soda,white bread
4894,rolls/buns,chocolate
4895,whole milk,domestic eggs,yogurt
4896,sausage,soda,curd,house keeping products
4897,mayonnaise,decalcifier
4898,other vegetables,tropical fruit,white bread,specialty chocolate,pot plants,shopping bags
4899,shopping bags,long life bakery product
4900,dish cleaner,pet care
4901,other vegetables,whole milk,soda
4902,berries,frankfurter,beef,brown bread
4903,chocolate,pastry,butter
4904,bottled water,root vegetables
4905,sausage,yogurt
4906,frankfurter,whole milk
4907,root vegetables,whole milk
4908,yogurt,shopping bags
4909,shopping bags,whole milk,domestic eggs
4910,root vegetables,UHT-milk,UHT-milk,spread cheese,shopping bags
4911,sausage,shopping bags
4912,whole milk,brown bread
4913,other vegetables,dessert
4914,waffles,sparkling wine
4915,citrus fruit,roll products ,frozen vegetables
4916,soda,sliced cheese
4917,citrus fruit,rolls/buns
4918,frozen vegetables,pastry
4919,dessert,margarine
4920,chicken,other vegetables
4921,frozen meals,citrus fruit
4922,cat food,rolls/buns
4923,rolls/buns,rolls/buns
4924,whole milk,dessert,dish cleaner
4925,berries,bottled beer,beef,whole milk
4926,whole milk,root vegetables
4927,root vegetables,whipped/sour cream
4928,hamburger meat,coffee
4929,bottled water,processed cheese,packaged fruit/vegetables,yogurt
4930,citrus fruit,bottled beer
4931,beef,salty snack
4932,frozen dessert,misc. beverages
4933,frankfurter,bottled water,shopping bags,finished products,yogurt,newspapers,tropical fruit,liquor (appetizer),dog food
4934,sausage,root vegetables,brown bread,soda
4935,yogurt,coffee,candy,candles
4936,canned beer,berries,butter,baking powder
4937,berries,bottled beer
4938,spread cheese,frankfurter,ice cream,citrus fruit,pip fruit,cake bar,other vegetables,yogurt,rolls/buns
4939,sausage,pork,sugar
4940,liqueur,whole milk,onions,soda
4941,sausage,pastry
4942,pastry,rolls/buns
4943,long life bakery product,zwieback
4944,pork,soda,brandy,sausage,rolls/buns,whole milk,yogurt,frozen dessert,shopping bags
4945,whole milk,tropical fruit,rolls/buns,soap
4946,rice,whipped/sour cream
4947,frankfurter,white wine
4948,finished products,other vegetables,misc. beverages,coffee,rolls/buns
4949,pork,citrus fruit,chocolate marshmallow,white bread,whipped/sour cream
4950,whole milk,rolls/buns,herbs,beverages,soda
4951,rolls/buns,other vegetables
4952,soda,pip fruit,coffee
4953,whole milk,whole milk
4954,other vegetables,other vegetables
4955,whole milk,specialty chocolate
4956,tropical fruit,tropical fruit,dessert,sweet spreads
4957,specialty chocolate,soda,curd,female sanitary products
4958,tropical fruit,soda
4959,citrus fruit,whole milk
4960,ham,chocolate
4961,whole milk,other vegetables
4962,newspapers,rolls/buns,newspapers
4963,root vegetables,butter
4964,napkins,fruit/vegetable juice
4965,specialty bar,candy,root vegetables,ice cream
4966,pork,frozen meals
4967,canned beer,other vegetables
4968,bottled water,tidbits
4969,shopping bags,newspapers,curd,hard cheese
4970,whole milk,bottled water,waffles
4971,citrus fruit,shopping bags
4972,soda,whole milk,frozen fish,canned beer,ready soups,chocolate
4973,cooking chocolate,oil
4974,tropical fruit,whole milk
4975,other vegetables,margarine,shopping bags,processed cheese
4976,whole milk,soft cheese,frozen vegetables
4977,onions,whipped/sour cream,dishes
4978,whipped/sour cream,specialty fat
4979,margarine,frozen vegetables
4980,pork,whole milk
4981,hamburger meat,butter milk
4982,curd,soda,rolls/buns
4983,shopping bags,fruit/vegetable juice
4984,citrus fruit,pot plants,newspapers
4985,grapes,grapes
4986,other vegetables,frankfurter,rolls/buns,other vegetables,shopping bags
4987,pork,other vegetables,curd,domestic eggs,domestic eggs,domestic eggs
4988,onions,brown bread,domestic eggs
4989,rolls/buns,salty snack
4990,curd,specialty bar
4991,yogurt,newspapers
4992,pasta,hygiene articles
4993,citrus fruit,tropical fruit,canned fish
4994,pastry,rolls/buns
4995,mayonnaise,pet care
4996,sausage,frankfurter,napkins,soda
4997,turkey,domestic eggs
4998,sausage,canned beer,kitchen towels
4999,whipped/sour cream,other vegetables,honey
5000,whole milk,meat
5001,salty snack,white wine
5002,pork,whole milk,popcorn
5003,pastry,liquor
5004,butter milk,mayonnaise
5005,canned beer,yogurt,bottled water
5006,beverages,other vegetables,root vegetables
5007,yogurt,yogurt,cream cheese 
5008,shopping bags,frozen vegetables
5009,frankfurter,butter milk
5010,packaged fruit/vegetables,specialty bar
5011,other vegetables,cream cheese 
5012,bottled water,domestic eggs
5013,whole milk,berries,canned beer,sausage,chicken,canned beer,zwieback,beverages
5014,sugar,UHT-milk,margarine
5015,whole milk,root vegetables
5016,dishes,whole milk,oil,onions
5017,pork,brown bread,bottled beer,shopping bags
5018,whole milk,whole milk
5019,butter milk,rolls/buns
5020,chocolate,dish cleaner,domestic eggs
5021,rolls/buns,detergent
5022,grapes,chocolate
5023,citrus fruit,white bread,processed cheese
5024,pork,white wine,margarine
5025,margarine,processed cheese,candles,shopping bags
5026,chocolate marshmallow,bottled water
5027,root vegetables,root vegetables
5028,whole milk,brandy
5029,pip fruit,pot plants
5030,pip fruit,whole milk,rolls/buns
5031,pip fruit,bottled beer
5032,citrus fruit,fruit/vegetable juice
5033,sausage,bottled water
5034,soda,cereals,whole milk
5035,fruit/vegetable juice,hard cheese
5036,candy,soda
5037,canned beer,specialty chocolate
5038,spread cheese,other vegetables,whole milk
5039,canned beer,yogurt,cream cheese 
5040,whole milk,bottled water
5041,whole milk,waffles
5042,citrus fruit,bottled water,butter milk,chocolate,zwieback,shopping bags
5043,soda,hygiene articles
5044,frozen vegetables,canned beer,brown bread,soda
5045,whole milk,other vegetables
5046,pastry,napkins
5047,tropical fruit,frozen fish
5048,meat spreads,bottled beer
5049,whole milk,white bread
5050,citrus fruit,rolls/buns
5051,whole milk,root vegetables,hygiene articles
5052,chewing gum,cream cheese 
5053,pork,margarine,sugar
5054,rolls/buns,frozen vegetables,roll products 
5055,whole milk,rolls/buns
5056,chicken,whole milk
5057,other vegetables,beverages
5058,white wine,bottled water
5059,butter,misc. beverages,shopping bags
5060,pip fruit,citrus fruit,other vegetables,white wine,frozen vegetables
5061,whole milk,butter
5062,pastry,syrup
5063,rolls/buns,pip fruit
5064,chocolate,pastry
5065,candy,rolls/buns,coffee,yogurt
5066,sugar,canned vegetables
5067,citrus fruit,brown bread
5068,whole milk,whole milk
5069,citrus fruit,shopping bags
5070,pork,canned beer
5071,whole milk,bottled beer,UHT-milk,beef,pip fruit,yogurt,salty snack
5072,beef,whipped/sour cream
5073,sausage,soda,processed cheese
5074,liver loaf,grapes,soda,photo/film
5075,liver loaf,domestic eggs
5076,ham,specialty chocolate,soft cheese
5077,butter,rolls/buns
5078,whole milk,white bread
5079,meat,curd
5080,pastry,female sanitary products
5081,beef,frozen fish,whole milk
5082,tropical fruit,frozen meals,yogurt,other vegetables
5083,canned beer,dental care
5084,beef,butter,brown bread
5085,beef,butter milk
5086,frankfurter,bottled water
5087,tropical fruit,ice cream,newspapers
5088,detergent,rolls/buns
5089,long life bakery product,whole milk,pip fruit,pork,frozen dessert
5090,frankfurter,red/blush wine
5091,other vegetables,margarine
5092,other vegetables,whole milk
5093,frozen potato products,frozen vegetables
5094,hamburger meat,whole milk,pet care,meat,other vegetables,rolls/buns,grapes,oil
5095,rolls/buns,newspapers
5096,root vegetables,butter milk,shopping bags,cream cheese 
5097,misc. beverages,yogurt
5098,sausage,cat food,pastry
5099,spread cheese,brown bread
